,CBSA,Title,MetroMicro,Pop2018,COVIDEnd,AttackRate,r,dataset,remove_deaths,filtering
6301,41760,"Sandpoint, ID",Micropolitan Statistical Area,44727,1,,,1point3acres,True,None
6302,41780,"Sandusky, OH",Micropolitan Statistical Area,74615,4,,,1point3acres,True,None
6303,41820,"Sanford, NC",Micropolitan Statistical Area,61452,2,,,1point3acres,True,None
6304,41860,"San Francisco-Oakland-Berkeley, CA",Metropolitan Statistical Area,4729484,1228,0.16405995717442332,0.9942001274048976,1point3acres,True,None
6305,41940,"San Jose-Sunnyvale-Santa Clara, CA",Metropolitan Statistical Area,1999107,836,0.13285801863933475,0.9908555098258447,1point3acres,True,None
6306,42020,"San Luis Obispo-Paso Robles, CA",Metropolitan Statistical Area,284010,77,,,1point3acres,True,None
6307,42100,"Santa Cruz-Watsonville, CA",Metropolitan Statistical Area,274255,44,0.1144621435726602,0.9842219212774752,1point3acres,True,None
6308,42140,"Santa Fe, NM",Metropolitan Statistical Area,150056,37,0.17323915954402325,0.9930365624226117,1point3acres,True,None
6309,42200,"Santa Maria-Santa Barbara, CA",Metropolitan Statistical Area,446527,88,,,1point3acres,True,None
6310,42220,"Santa Rosa-Petaluma, CA",Metropolitan Statistical Area,499942,65,0.22936438948777235,0.956529278362113,1point3acres,True,None
6311,42300,"Sault Ste. Marie, MI",Micropolitan Statistical Area,37517,0,,,1point3acres,True,None
6312,42340,"Savannah, GA",Metropolitan Statistical Area,389494,28,,,1point3acres,True,None
6313,42380,"Sayre, PA",Micropolitan Statistical Area,60833,3,,,1point3acres,True,None
6314,42420,"Scottsbluff, NE",Micropolitan Statistical Area,37906,1,,,1point3acres,True,None
6315,42460,"Scottsboro, AL",Micropolitan Statistical Area,51736,6,,,1point3acres,True,None
6316,42500,"Scottsburg, IN",Micropolitan Statistical Area,23878,0,,,1point3acres,True,None
6317,42540,"Scranton--Wilkes-Barre, PA",Metropolitan Statistical Area,555485,207,,,1point3acres,True,None
6318,42620,"Searcy, AR",Micropolitan Statistical Area,78727,9,,,1point3acres,True,None
6319,42660,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,3939363,3622,0.1284790950306757,0.99273120353311,1point3acres,True,None
6320,42680,"Sebastian-Vero Beach, FL",Metropolitan Statistical Area,157413,25,,,1point3acres,True,None
6321,42700,"Sebring-Avon Park, FL",Metropolitan Statistical Area,105424,13,,,1point3acres,True,None
6322,42740,"Sedalia, MO",Micropolitan Statistical Area,42542,1,,,1point3acres,True,None
6323,42780,"Selinsgrove, PA",Micropolitan Statistical Area,40540,2,,,1point3acres,True,None
6324,42820,"Selma, AL",Micropolitan Statistical Area,38310,2,,,1point3acres,True,None
6325,42860,"Seneca, SC",Micropolitan Statistical Area,78374,4,,,1point3acres,True,None
6326,42900,"Seneca Falls, NY",Micropolitan Statistical Area,34300,0,,,1point3acres,True,None
6327,42940,"Sevierville, TN",Micropolitan Statistical Area,97892,7,,,1point3acres,True,None
6328,42980,"Seymour, IN",Micropolitan Statistical Area,44111,8,,,1point3acres,True,None
6329,43020,"Shawano, WI",Micropolitan Statistical Area,45454,0,,,1point3acres,True,None
6330,43060,"Shawnee, OK",Micropolitan Statistical Area,72679,2,,,1point3acres,True,None
6331,43100,"Sheboygan, WI",Metropolitan Statistical Area,115456,8,0.06748730099609247,0.9182391272442229,1point3acres,True,None
6332,43140,"Shelby, NC",Micropolitan Statistical Area,97645,7,,,1point3acres,True,None
6333,43180,"Shelbyville, TN",Micropolitan Statistical Area,49038,1,,,1point3acres,True,None
6334,43220,"Shelton, WA",Micropolitan Statistical Area,65507,2,,,1point3acres,True,None
6335,43260,"Sheridan, WY",Micropolitan Statistical Area,30233,8,0.10909279189405435,0.8622851402379909,1point3acres,True,None
6336,43300,"Sherman-Denison, TX",Metropolitan Statistical Area,133991,7,,,1point3acres,True,None
6337,43320,"Show Low, AZ",Micropolitan Statistical Area,110445,88,,,1point3acres,True,None
6338,43340,"Shreveport-Bossier City, LA",Metropolitan Statistical Area,397543,301,0.361083791013008,0.9899176007758648,1point3acres,True,None
6339,43380,"Sidney, OH",Micropolitan Statistical Area,48627,4,,,1point3acres,True,None
6340,43420,"Sierra Vista-Douglas, AZ",Metropolitan Statistical Area,126770,4,,,1point3acres,True,None
6341,43460,"Sikeston, MO",Micropolitan Statistical Area,38458,5,,,1point3acres,True,None
6342,43500,"Silver City, NM",Micropolitan Statistical Area,27346,0,,,1point3acres,True,None
6343,43580,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,143950,5,,,1point3acres,True,None
6344,43620,"Sioux Falls, SD",Metropolitan Statistical Area,265653,35,0.13852381883507678,0.9284883319055445,1point3acres,True,None
6345,43660,"Snyder, TX",Micropolitan Statistical Area,16866,0,,,1point3acres,True,None
6346,43700,"Somerset, KY",Micropolitan Statistical Area,64623,7,,,1point3acres,True,None
6347,43740,"Somerset, PA",Micropolitan Statistical Area,73952,2,,,1point3acres,True,None
6348,43760,"Sonora, CA",Micropolitan Statistical Area,54539,0,,,1point3acres,True,None
6349,43780,"South Bend-Mishawaka, IN-MI",Metropolitan Statistical Area,322424,39,0.2757243648423917,0.9658775501689247,1point3acres,True,None
6350,43900,"Spartanburg, SC",Metropolitan Statistical Area,313888,30,0.2447427690973334,0.9444243021293298,1point3acres,True,None
6351,43940,"Spearfish, SD",Micropolitan Statistical Area,25741,5,,,1point3acres,True,None
6352,43980,"Spencer, IA",Micropolitan Statistical Area,16134,0,,,1point3acres,True,None
6353,44020,"Spirit Lake, IA",Micropolitan Statistical Area,17153,1,,,1point3acres,True,None
6354,44060,"Spokane-Spokane Valley, WA",Metropolitan Statistical Area,559891,135,,,1point3acres,True,None
6355,44100,"Springfield, IL",Metropolitan Statistical Area,207636,12,,,1point3acres,True,None
6356,44140,"Springfield, MA",Metropolitan Statistical Area,702724,344,,,1point3acres,True,None
6357,44180,"Springfield, MO",Metropolitan Statistical Area,466978,56,0.23093893561073178,0.9810657080430568,1point3acres,True,None
6358,44220,"Springfield, OH",Metropolitan Statistical Area,134585,6,,,1point3acres,True,None
6359,44260,"Starkville, MS",Micropolitan Statistical Area,59387,17,,,1point3acres,True,None
6360,44300,"State College, PA",Metropolitan Statistical Area,162805,24,,,1point3acres,True,None
6361,44340,"Statesboro, GA",Micropolitan Statistical Area,77296,1,,,1point3acres,True,None
6362,44420,"Staunton, VA",Metropolitan Statistical Area,123007,0,,,1point3acres,True,None
6363,44460,"Steamboat Springs, CO",Micropolitan Statistical Area,25733,16,0.19700061234721125,0.9701154980229744,1point3acres,True,None
6364,44500,"Stephenville, TX",Micropolitan Statistical Area,42446,3,,,1point3acres,True,None
6365,44540,"Sterling, CO",Micropolitan Statistical Area,21528,5,,,1point3acres,True,None
6366,44580,"Sterling, IL",Micropolitan Statistical Area,55626,4,,,1point3acres,True,None
6367,44620,"Stevens Point, WI",Micropolitan Statistical Area,70942,1,,,1point3acres,True,None
6368,44660,"Stillwater, OK",Micropolitan Statistical Area,82040,14,,,1point3acres,True,None
6369,44700,"Stockton, CA",Metropolitan Statistical Area,752660,130,0.19417776265982833,0.9887426603451596,1point3acres,True,None
6370,44740,"Storm Lake, IA",Micropolitan Statistical Area,19874,0,,,1point3acres,True,None
6371,44780,"Sturgis, MI",Micropolitan Statistical Area,61043,3,,,1point3acres,True,None
6372,44860,"Sulphur Springs, TX",Micropolitan Statistical Area,36810,2,,,1point3acres,True,None
6373,44900,"Summerville, GA",Micropolitan Statistical Area,24790,3,,,1point3acres,True,None
6374,44940,"Sumter, SC",Metropolitan Statistical Area,140212,49,,,1point3acres,True,None
6375,44980,"Sunbury, PA",Micropolitan Statistical Area,91083,1,,,1point3acres,True,None
6376,45000,"Susanville, CA",Micropolitan Statistical Area,30802,0,,,1point3acres,True,None
6377,45020,"Sweetwater, TX",Micropolitan Statistical Area,14751,0,,,1point3acres,True,None
6378,45060,"Syracuse, NY",Metropolitan Statistical Area,650502,290,,,1point3acres,True,None
6379,45140,"Tahlequah, OK",Micropolitan Statistical Area,48675,1,,,1point3acres,True,None
6380,45180,"Talladega-Sylacauga, AL",Micropolitan Statistical Area,79828,6,,,1point3acres,True,None
6381,45220,"Tallahassee, FL",Metropolitan Statistical Area,385145,25,,,1point3acres,True,None
6382,45300,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan Statistical Area,3142663,451,0.28245500924442807,0.9752860841390378,1point3acres,True,None
6383,45340,"Taos, NM",Micropolitan Statistical Area,32835,10,,,1point3acres,True,None
6384,45380,"Taylorville, IL",Micropolitan Statistical Area,32661,12,,,1point3acres,True,None
6385,45460,"Terre Haute, IN",Metropolitan Statistical Area,186652,8,,,1point3acres,True,None
6386,45500,"Texarkana, TX-AR",Metropolitan Statistical Area,150242,4,,,1point3acres,True,None
6387,45520,"The Dalles, OR",Micropolitan Statistical Area,26505,5,,,1point3acres,True,None
6388,45540,"The Villages, FL",Metropolitan Statistical Area,128754,47,,,1point3acres,True,None
6389,45580,"Thomaston, GA",Micropolitan Statistical Area,26215,5,,,1point3acres,True,None
6390,45620,"Thomasville, GA",Micropolitan Statistical Area,44448,7,,,1point3acres,True,None
6391,45660,"Tiffin, OH",Micropolitan Statistical Area,55207,3,,,1point3acres,True,None
6392,45700,"Tifton, GA",Micropolitan Statistical Area,40571,19,,,1point3acres,True,None
6393,45740,"Toccoa, GA",Micropolitan Statistical Area,26035,3,,,1point3acres,True,None
6394,45780,"Toledo, OH",Metropolitan Statistical Area,643640,128,,,1point3acres,True,None
6395,45820,"Topeka, KS",Metropolitan Statistical Area,232594,17,,,1point3acres,True,None
6396,45860,"Torrington, CT",Micropolitan Statistical Area,181111,112,0.2381929196774993,0.983979087019059,1point3acres,True,None
6397,45900,"Traverse City, MI",Micropolitan Statistical Area,149914,13,,,1point3acres,True,None
6398,45940,"Trenton-Princeton, NJ",Metropolitan Statistical Area,369811,249,0.316353567386713,0.9579192032500896,1point3acres,True,None
6399,45980,"Troy, AL",Micropolitan Statistical Area,33338,4,,,1point3acres,True,None
6400,46020,"Truckee-Grass Valley, CA",Micropolitan Statistical Area,99696,18,,,1point3acres,True,None
6401,46060,"Tucson, AZ",Metropolitan Statistical Area,1039073,183,0.2917275105503973,0.9931643163448242,1point3acres,True,None
6402,46100,"Tullahoma-Manchester, TN",Micropolitan Statistical Area,104001,7,,,1point3acres,True,None
6403,46140,"Tulsa, OK",Metropolitan Statistical Area,993797,115,0.2795894729791381,0.9612159885840739,1point3acres,True,None
6404,46180,"Tupelo, MS",Micropolitan Statistical Area,165867,30,,,1point3acres,True,None
6405,46220,"Tuscaloosa, AL",Metropolitan Statistical Area,251808,35,0.20741367314228373,0.9856629095594419,1point3acres,True,None
6406,46300,"Twin Falls, ID",Metropolitan Statistical Area,110096,6,,,1point3acres,True,None
6407,46340,"Tyler, TX",Metropolitan Statistical Area,230221,31,0.15315866502765288,0.9788208973077647,1point3acres,True,None
6408,46380,"Ukiah, CA",Micropolitan Statistical Area,87606,4,,,1point3acres,True,None
6409,46420,"Union, SC",Micropolitan Statistical Area,27410,3,,,1point3acres,True,None
6410,46460,"Union City, TN",Micropolitan Statistical Area,30267,1,,,1point3acres,True,None
6411,46500,"Urbana, OH",Micropolitan Statistical Area,38754,3,,,1point3acres,True,None
6412,46520,"Urban Honolulu, HI",Metropolitan Statistical Area,980080,139,0.2650702655178861,0.9687819957768795,1point3acres,True,None
6413,46540,"Utica-Rome, NY",Metropolitan Statistical Area,291410,44,0.2536791892574636,0.9892370289005608,1point3acres,True,None
6414,46620,"Uvalde, TX",Micropolitan Statistical Area,26846,2,,,1point3acres,True,None
6415,46660,"Valdosta, GA",Metropolitan Statistical Area,146174,21,0.15739258400063197,0.9459709281270829,1point3acres,True,None
6416,46700,"Vallejo, CA",Metropolitan Statistical Area,446610,43,0.1386586246361692,0.9776926098653863,1point3acres,True,None
6417,46780,"Van Wert, OH",Micropolitan Statistical Area,28281,1,,,1point3acres,True,None
6418,46820,"Vermillion, SD",Micropolitan Statistical Area,14041,3,,,1point3acres,True,None
6419,46860,"Vernal, UT",Micropolitan Statistical Area,35438,0,,,1point3acres,True,None
6420,46900,"Vernon, TX",Micropolitan Statistical Area,12820,0,,,1point3acres,True,None
6421,46980,"Vicksburg, MS",Micropolitan Statistical Area,46176,1,,,1point3acres,True,None
6422,47020,"Victoria, TX",Metropolitan Statistical Area,99619,6,,,1point3acres,True,None
6423,47080,"Vidalia, GA",Micropolitan Statistical Area,36080,2,,,1point3acres,True,None
6424,47180,"Vincennes, IN",Micropolitan Statistical Area,36895,2,,,1point3acres,True,None
6425,47220,"Vineland-Bridgeton, NJ",Metropolitan Statistical Area,150972,12,,,1point3acres,True,None
6426,47240,"Vineyard Haven, MA",Micropolitan Statistical Area,17352,0,,,1point3acres,True,None
6427,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1765042,226,0.24050033232963464,0.989150855521267,1point3acres,True,None
6428,47300,"Visalia, CA",Metropolitan Statistical Area,465861,42,0.19451397158405595,0.9742920171814298,1point3acres,True,None
6429,47340,"Wabash, IN",Micropolitan Statistical Area,31280,1,,,1point3acres,True,None
6430,47380,"Waco, TX",Metropolitan Statistical Area,271942,37,,,1point3acres,True,None
6431,47420,"Wahpeton, ND-MN",Micropolitan Statistical Area,22493,1,,,1point3acres,True,None
6432,47460,"Walla Walla, WA",Metropolitan Statistical Area,60922,6,,,1point3acres,True,None
6433,47540,"Wapakoneta, OH",Micropolitan Statistical Area,45804,2,,,1point3acres,True,None
6434,47580,"Warner Robins, GA",Metropolitan Statistical Area,182766,30,,,1point3acres,True,None
6435,47620,"Warren, PA",Micropolitan Statistical Area,39498,1,,,1point3acres,True,None
6436,47660,"Warrensburg, MO",Micropolitan Statistical Area,53652,10,,,1point3acres,True,None
6437,47700,"Warsaw, IN",Micropolitan Statistical Area,79344,4,,,1point3acres,True,None
6438,47780,"Washington, IN",Micropolitan Statistical Area,33147,0,,,1point3acres,True,None
6439,47820,"Washington, NC",Micropolitan Statistical Area,47079,5,,,1point3acres,True,None
6440,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,6263245,1438,0.22406672527001018,0.9983432831442673,1point3acres,True,None
6441,47920,"Washington Court House, OH",Micropolitan Statistical Area,28666,1,,,1point3acres,True,None
6442,47940,"Waterloo-Cedar Falls, IA",Metropolitan Statistical Area,169659,6,,,1point3acres,True,None
6443,47980,"Watertown, SD",Micropolitan Statistical Area,34126,6,,,1point3acres,True,None
6444,48020,"Watertown-Fort Atkinson, WI",Micropolitan Statistical Area,85129,10,,,1point3acres,True,None
6445,48060,"Watertown-Fort Drum, NY",Metropolitan Statistical Area,111755,11,,,1point3acres,True,None
6446,48100,"Wauchula, FL",Micropolitan Statistical Area,27245,0,,,1point3acres,True,None
6447,48140,"Wausau-Weston, WI",Metropolitan Statistical Area,163117,2,,,1point3acres,True,None
6448,48180,"Waycross, GA",Micropolitan Statistical Area,55069,7,,,1point3acres,True,None
6449,48220,"Weatherford, OK",Micropolitan Statistical Area,29036,4,,,1point3acres,True,None
6450,48260,"Weirton-Steubenville, WV-OH",Metropolitan Statistical Area,117064,10,,,1point3acres,True,None
6451,48300,"Wenatchee, WA",Metropolitan Statistical Area,119943,18,,,1point3acres,True,None
6452,48460,"West Plains, MO",Micropolitan Statistical Area,40076,0,,,1point3acres,True,None
6453,48500,"West Point, MS",Micropolitan Statistical Area,19386,2,,,1point3acres,True,None
6454,48540,"Wheeling, WV-OH",Metropolitan Statistical Area,140045,21,0.16662632930115048,0.9384458686601527,1point3acres,True,None
6455,48580,"Whitewater, WI",Micropolitan Statistical Area,103718,6,,,1point3acres,True,None
6456,48620,"Wichita, KS",Metropolitan Statistical Area,637578,53,0.2851741277680257,0.9795035180091636,1point3acres,True,None
6457,48660,"Wichita Falls, TX",Metropolitan Statistical Area,151306,30,,,1point3acres,True,None
6458,48700,"Williamsport, PA",Metropolitan Statistical Area,113664,4,,,1point3acres,True,None
6459,48780,"Williston, ND",Micropolitan Statistical Area,35350,0,,,1point3acres,True,None
6460,48820,"Willmar, MN",Micropolitan Statistical Area,42855,1,,,1point3acres,True,None
6461,48900,"Wilmington, NC",Metropolitan Statistical Area,294436,30,,,1point3acres,True,None
6462,48940,"Wilmington, OH",Micropolitan Statistical Area,42057,3,,,1point3acres,True,None
6463,48980,"Wilson, NC",Micropolitan Statistical Area,81455,13,,,1point3acres,True,None
6464,49020,"Winchester, VA-WV",Metropolitan Statistical Area,139810,13,,,1point3acres,True,None
6465,49060,"Winfield, KS",Micropolitan Statistical Area,35218,0,,,1point3acres,True,None
6466,49080,"Winnemucca, NV",Micropolitan Statistical Area,16786,1,,,1point3acres,True,None
6467,49100,"Winona, MN",Micropolitan Statistical Area,50825,5,,,1point3acres,True,None
6468,49180,"Winston-Salem, NC",Metropolitan Statistical Area,671456,73,0.249146917195484,0.974898629708556,1point3acres,True,None
6469,49220,"Wisconsin Rapids-Marshfield, WI",Micropolitan Statistical Area,73055,2,,,1point3acres,True,None
6470,49260,"Woodward, OK",Micropolitan Statistical Area,24174,0,,,1point3acres,True,None
6471,49300,"Wooster, OH",Micropolitan Statistical Area,115967,7,,,1point3acres,True,None
6472,49340,"Worcester, MA-CT",Metropolitan Statistical Area,947866,395,0.3381288177048811,0.9905567290167584,1point3acres,True,None
6473,49380,"Worthington, MN",Micropolitan Statistical Area,21924,0,,,1point3acres,True,None
6474,49420,"Yakima, WA",Metropolitan Statistical Area,251446,144,0.26543805209177723,0.9942988850395255,1point3acres,True,None
6475,49460,"Yankton, SD",Micropolitan Statistical Area,22869,4,,,1point3acres,True,None
6476,49620,"York-Hanover, PA",Metropolitan Statistical Area,448273,54,,,1point3acres,True,None
6477,49660,"Youngstown-Warren-Boardman, OH-PA",Metropolitan Statistical Area,538952,160,0.3159867231339742,0.9928184711713476,1point3acres,True,None
6478,49700,"Yuba City, CA",Metropolitan Statistical Area,174848,15,,,1point3acres,True,None
6479,49740,"Yuma, AZ",Metropolitan Statistical Area,212128,6,,,1point3acres,True,None
6480,49780,"Zanesville, OH",Micropolitan Statistical Area,86183,2,,,1point3acres,True,None
6481,49820,"Zapata, TX",Micropolitan Statistical Area,14190,0,,,1point3acres,True,None
6482,10100,"Aberdeen, SD",Micropolitan Statistical Area,43191,3,,,1point3acres,True,Chicago
6483,10140,"Aberdeen, WA",Micropolitan Statistical Area,73901,1,,,1point3acres,True,Chicago
6484,10180,"Abilene, TX",Metropolitan Statistical Area,171451,11,,,1point3acres,True,Chicago
6485,10220,"Ada, OK",Micropolitan Statistical Area,38247,3,,,1point3acres,True,Chicago
6486,10300,"Adrian, MI",Micropolitan Statistical Area,98266,15,,,1point3acres,True,Chicago
6487,10420,"Akron, OH",Metropolitan Statistical Area,704845,144,0.3089780955960302,0.99160902629372,1point3acres,True,Chicago
6488,10460,"Alamogordo, NM",Micropolitan Statistical Area,66781,0,,,1point3acres,True,Chicago
6489,10500,"Albany, GA",Metropolitan Statistical Area,149917,327,0.3170357721687635,0.9520417048736894,1point3acres,True,Chicago
6490,10540,"Albany-Lebanon, OR",Metropolitan Statistical Area,127335,34,0.08357379223351707,0.9668180907300061,1point3acres,True,Chicago
6491,10580,"Albany-Schenectady-Troy, NY",Metropolitan Statistical Area,883169,462,0.23751486390263396,0.9454403043809824,1point3acres,True,Chicago
6492,10620,"Albemarle, NC",Micropolitan Statistical Area,62075,5,,,1point3acres,True,Chicago
6493,10660,"Albert Lea, MN",Micropolitan Statistical Area,30444,0,,,1point3acres,True,Chicago
6494,10700,"Albertville, AL",Micropolitan Statistical Area,96109,7,,,1point3acres,True,Chicago
6495,10740,"Albuquerque, NM",Metropolitan Statistical Area,915927,145,0.18729977211645857,0.9819050623239222,1point3acres,True,Chicago
6496,10760,"Alexander City, AL",Micropolitan Statistical Area,51212,16,,,1point3acres,True,Chicago
6497,10780,"Alexandria, LA",Metropolitan Statistical Area,153044,45,,,1point3acres,True,Chicago
6498,10820,"Alexandria, MN",Micropolitan Statistical Area,37964,1,,,1point3acres,True,Chicago
6499,10860,"Alice, TX",Micropolitan Statistical Area,52034,0,,,1point3acres,True,Chicago
6500,10900,"Allentown-Bethlehem-Easton, PA-NJ",Metropolitan Statistical Area,842913,488,0.40574256795104824,0.9819552952292384,1point3acres,True,Chicago
6501,10940,"Alma, MI",Micropolitan Statistical Area,40599,3,,,1point3acres,True,Chicago
6502,10980,"Alpena, MI",Micropolitan Statistical Area,28360,0,,,1point3acres,True,Chicago
6503,11020,"Altoona, PA",Metropolitan Statistical Area,122492,6,,,1point3acres,True,Chicago
6504,11060,"Altus, OK",Micropolitan Statistical Area,24949,1,,,1point3acres,True,Chicago
6505,11100,"Amarillo, TX",Metropolitan Statistical Area,265947,12,,,1point3acres,True,Chicago
6506,11140,"Americus, GA",Micropolitan Statistical Area,34969,16,,,1point3acres,True,Chicago
6507,11180,"Ames, IA",Metropolitan Statistical Area,124451,3,,,1point3acres,True,Chicago
6508,11220,"Amsterdam, NY",Micropolitan Statistical Area,49455,6,,,1point3acres,True,Chicago
6509,11260,"Anchorage, AK",Metropolitan Statistical Area,399148,54,0.2911109083476143,0.9859045461628101,1point3acres,True,Chicago
6510,11380,"Andrews, TX",Micropolitan Statistical Area,18128,0,,,1point3acres,True,Chicago
6511,11420,"Angola, IN",Micropolitan Statistical Area,34586,1,,,1point3acres,True,Chicago
6512,11460,"Ann Arbor, MI",Metropolitan Statistical Area,370963,260,0.28401342420121845,0.9937526733319064,1point3acres,True,Chicago
6513,11500,"Anniston-Oxford, AL",Metropolitan Statistical Area,114277,9,,,1point3acres,True,Chicago
6514,11540,"Appleton, WI",Metropolitan Statistical Area,237524,10,,,1point3acres,True,Chicago
6515,11580,"Arcadia, FL",Micropolitan Statistical Area,37489,0,,,1point3acres,True,Chicago
6516,11620,"Ardmore, OK",Micropolitan Statistical Area,58311,2,,,1point3acres,True,Chicago
6517,11660,"Arkadelphia, AR",Micropolitan Statistical Area,22061,24,,,1point3acres,True,Chicago
6518,11700,"Asheville, NC",Metropolitan Statistical Area,459585,36,,,1point3acres,True,Chicago
6519,11740,"Ashland, OH",Micropolitan Statistical Area,53745,2,,,1point3acres,True,Chicago
6520,11780,"Ashtabula, OH",Micropolitan Statistical Area,97493,6,,,1point3acres,True,Chicago
6521,11820,"Astoria, OR",Micropolitan Statistical Area,39764,3,,,1point3acres,True,Chicago
6522,11860,"Atchison, KS",Micropolitan Statistical Area,16193,1,,,1point3acres,True,Chicago
6523,11900,"Athens, OH",Micropolitan Statistical Area,65818,2,,,1point3acres,True,Chicago
6524,11940,"Athens, TN",Micropolitan Statistical Area,53285,3,,,1point3acres,True,Chicago
6525,11980,"Athens, TX",Micropolitan Statistical Area,82299,1,,,1point3acres,True,Chicago
6526,12020,"Athens-Clarke County, GA",Metropolitan Statistical Area,211306,56,,,1point3acres,True,Chicago
6527,12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metropolitan Statistical Area,5949951,1895,0.23062658376347023,0.9843139618508214,1point3acres,True,Chicago
6528,12100,"Atlantic City-Hammonton, NJ",Metropolitan Statistical Area,265429,29,,,1point3acres,True,Chicago
6529,12120,"Atmore, AL",Micropolitan Statistical Area,36748,1,,,1point3acres,True,Chicago
6530,12140,"Auburn, IN",Micropolitan Statistical Area,43226,1,,,1point3acres,True,Chicago
6531,12180,"Auburn, NY",Micropolitan Statistical Area,77145,4,,,1point3acres,True,Chicago
6532,12220,"Auburn-Opelika, AL",Metropolitan Statistical Area,163941,72,,,1point3acres,True,Chicago
6533,12260,"Augusta-Richmond County, GA-SC",Metropolitan Statistical Area,604167,50,,,1point3acres,True,Chicago
6534,12300,"Augusta-Waterville, ME",Micropolitan Statistical Area,122083,10,,,1point3acres,True,Chicago
6535,12380,"Austin, MN",Micropolitan Statistical Area,40011,12,,,1point3acres,True,Chicago
6536,12420,"Austin-Round Rock-Georgetown, TX",Metropolitan Statistical Area,2168316,276,0.2602328876293398,0.9396387843013831,1point3acres,True,Chicago
6537,12460,"Bainbridge, GA",Micropolitan Statistical Area,26575,6,,,1point3acres,True,Chicago
6538,12540,"Bakersfield, CA",Metropolitan Statistical Area,896764,75,,,1point3acres,True,Chicago
6539,12580,"Baltimore-Columbia-Towson, MD",Metropolitan Statistical Area,2802789,684,0.2752870780761229,0.9943118722693722,1point3acres,True,Chicago
6540,12620,"Bangor, ME",Metropolitan Statistical Area,151096,12,,,1point3acres,True,Chicago
6541,12660,"Baraboo, WI",Micropolitan Statistical Area,64249,12,,,1point3acres,True,Chicago
6542,12680,"Bardstown, KY",Micropolitan Statistical Area,45851,3,,,1point3acres,True,Chicago
6543,12700,"Barnstable Town, MA",Metropolitan Statistical Area,213413,171,,,1point3acres,True,Chicago
6544,12740,"Barre, VT",Micropolitan Statistical Area,58140,12,,,1point3acres,True,Chicago
6545,12780,"Bartlesville, OK",Micropolitan Statistical Area,51843,20,,,1point3acres,True,Chicago
6546,12860,"Batavia, NY",Micropolitan Statistical Area,57511,10,,,1point3acres,True,Chicago
6547,12900,"Batesville, AR",Micropolitan Statistical Area,55044,3,,,1point3acres,True,Chicago
6548,12940,"Baton Rouge, LA",Metropolitan Statistical Area,853610,411,,,1point3acres,True,Chicago
6549,12980,"Battle Creek, MI",Metropolitan Statistical Area,134487,17,,,1point3acres,True,Chicago
6550,13020,"Bay City, MI",Metropolitan Statistical Area,103923,9,0.13483714664267396,0.9115559750614225,1point3acres,True,Chicago
6551,13060,"Bay City, TX",Micropolitan Statistical Area,36552,20,,,1point3acres,True,Chicago
6552,13100,"Beatrice, NE",Micropolitan Statistical Area,21493,0,,,1point3acres,True,Chicago
6553,13140,"Beaumont-Port Arthur, TX",Metropolitan Statistical Area,395780,31,,,1point3acres,True,Chicago
6554,13180,"Beaver Dam, WI",Micropolitan Statistical Area,87847,8,,,1point3acres,True,Chicago
6555,13220,"Beckley, WV",Metropolitan Statistical Area,117272,3,,,1point3acres,True,Chicago
6556,13260,"Bedford, IN",Micropolitan Statistical Area,45668,9,,,1point3acres,True,Chicago
6557,13300,"Beeville, TX",Micropolitan Statistical Area,32587,0,,,1point3acres,True,Chicago
6558,13340,"Bellefontaine, OH",Micropolitan Statistical Area,45358,3,,,1point3acres,True,Chicago
6559,13380,"Bellingham, WA",Metropolitan Statistical Area,225685,109,0.28286213718641956,0.9774475326309469,1point3acres,True,Chicago
6560,13420,"Bemidji, MN",Micropolitan Statistical Area,46847,3,,,1point3acres,True,Chicago
6561,13460,"Bend, OR",Metropolitan Statistical Area,191996,25,0.12774327969474017,0.9804519978893694,1point3acres,True,Chicago
6562,13500,"Bennettsville, SC",Micropolitan Statistical Area,26398,2,,,1point3acres,True,Chicago
6563,13540,"Bennington, VT",Micropolitan Statistical Area,35631,16,0.15713471235359702,0.944370457610371,1point3acres,True,Chicago
6564,13620,"Berlin, NH",Micropolitan Statistical Area,31589,0,,,1point3acres,True,Chicago
6565,13660,"Big Rapids, MI",Micropolitan Statistical Area,43545,1,,,1point3acres,True,Chicago
6566,13700,"Big Spring, TX",Micropolitan Statistical Area,36459,0,,,1point3acres,True,Chicago
6567,13720,"Big Stone Gap, VA",Micropolitan Statistical Area,41980,0,,,1point3acres,True,Chicago
6568,13740,"Billings, MT",Metropolitan Statistical Area,180385,28,0.2338062793291568,0.9861817711756765,1point3acres,True,Chicago
6569,13780,"Binghamton, NY",Metropolitan Statistical Area,240219,40,0.22604440642026769,0.964460918286911,1point3acres,True,Chicago
6570,13820,"Birmingham-Hoover, AL",Metropolitan Statistical Area,1088090,376,0.2894483357115019,0.9254134241057774,1point3acres,True,Chicago
6571,13900,"Bismarck, ND",Metropolitan Statistical Area,128320,44,,,1point3acres,True,Chicago
